experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-streamcluster-simsmall-3",241,86.71,75.31,"1000;2500;1000;2500","2000;2000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","47.58;86.71;54.16;80.67","49.4;75.31;65.73;72.4","0.4027583553;3.549271054;0.7052716397;3.480868474","0.9937489841;2.345355522;2.279829762;2.290475832","0;0.3639010189;0.4370629371;0.3546099291","0.06886061947;0.3234152652;0.3113325031;0.3136762861","1000000.705;0.687;0.572;0.705","3.616;0.773;0.803;0.797","0;0;0;0","0;0;0;0","999.999295;3639010189;1748251748;3546099291","553097345.1;2587322122;2490660025;2509410289","0;0;0;0","0;0;0;0","0;39;38;37","0;40;41;42"
"parsec-streamcluster-simsmall-3",242,75.31,66.23,"2000;2000;2000;2000","2000;1000;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","49.4;75.31;65.73;72.4","66.23;58.3;51.14;61.79","0.9937489841;2.345355522;2.279829762;2.290475832","2.456107182;0.7397602207;0.4027583522;1.296214001","0.06886061947;0.3234152652;0.3113325031;0.3136762861","0.3571428571;0.3894080997;0;0.3272251309","3.616;0.773;0.803;0.797","0.7;0.642;1000000.273;0.764","0;0;0;0","0;0;0;0","553097345.1;2587322122;2490660025;2509410289","2857142857;1557632399;999.999727;1963350785","0;0;0;0","0;0;0;0","0;40;41;42","42;40;0;41"
"parsec-streamcluster-simsmall-3",243,66.23,65.57,"2000;1000;1000;1500","2000;1000;2000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","66.23;58.3;51.14;61.79","50.82;53.96;65.57;54.28","2.456107182;0.7397602207;0.4027583522;1.296214001","0.6399895837;0.7455175807;2.278973312;0.7330239967","0.3571428571;0.3894080997;0;0.3272251309","0;0.4;0.3217503218;0.3834355828","0.7;0.642;1000000.273;0.764","2000001.209;0.625;0.777;0.652","0;0;0;0","0;0;0;0","2857142857;1557632399;999.999727;1963350785","999.9993955;1600000000;2574002574;1533742331","0;0;0;0","0;0;0;0","42;40;0;41","0;42;40;41"
"parsec-streamcluster-simsmall-3",244,65.57,69.37,"2000;1000;2000;1000","2000;2000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","50.82;53.96;65.57;54.28","49.02;69.37;60.77;66.76","0.6399895837;0.7455175807;2.278973312;0.7330239967","0.6399895837;2.564189042;1.442032992;2.338889342","0;0.4;0.3217503218;0.3834355828","0;0.3725782414;0.382848392;0.3246414602","2000001.209;0.625;0.777;0.652","2000052.727;0.671;0.653;0.767","0;0;0;0","0;0;0;0","999.9993955;1600000000;2574002574;1533742331","999.9736372;2980625931;2297090352;2607561930","0;0;0;0","0;0;0;0","0;42;40;41","0;42;40;41"
"parsec-streamcluster-simsmall-3",245,69.37,68.57,"2000;2000;1500;2000","2500;2000;1500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","49.02;69.37;60.77;66.76","49.66;68.57;57.64;58.6","0.6399895837;2.564189042;1.442032992;2.338889342","0.7811186458;2.156805282;1.227284141;1.190674271","0;0.3725782414;0.382848392;0.3246414602","0;0.3692762186;0.3703703704;0.3487394958","2000052.727;0.671;0.653;0.767","2500086.511;0.677;0.675;0.714","0;0;0;0","0;0;0;0","999.9736372;2980625931;2297090352;2607561930","999.9653968;2954209749;2222222222;2100840336","0;0;0;0","0;0;0;0","0;42;40;41","0;42;40;41"
"parsec-streamcluster-simsmall-3",246,68.57,68.08,"2500;2000;1500;1500","1500;1500;2000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","49.66;68.57;57.64;58.6","48.51;61.84;68.08;53.13","0.7811186458;2.156805282;1.227284141;1.190674271","0.5139870221;1.407193352;2.369230992;0.7397359657","0;0.3692762186;0.3703703704;0.3487394958","0;0.3770739065;0.3392130258;0.3900156006","2500086.511;0.677;0.675;0.714","1500034.546;0.663;0.737;0.641","0;0;0;0","0;0;0;0","999.9653968;2954209749;2222222222;2100840336","999.9769699;2262443439;2713704206;1560062402","0;0;0;0","0;0;0;0","0;42;40;41","0;42;40;41"
"parsec-streamcluster-simsmall-3",247,68.08,62.06,"1500;1500;2000;1000","2000;1500;1500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","48.51;61.84;68.08;53.13","62.06;58.06;59.6;49.64","0.5139870221;1.407193352;2.369230992;0.7397359657","2.154209742;1.215893011;1.252242542;0.7811186458","0;0.3770739065;0.3392130258;0.3900156006","0.3676470588;0.363372093;0.3834355828;0","1500034.546;0.663;0.737;0.641","0.68;0.688;0.652;2500001.649","0;0;0;0","0;0;0;0","999.9769699;2262443439;2713704206;1560062402","2941176471;2180232558;2300613497;999.9993404","0;0;0;0","0;0;0;0","0;42;40;41","42;41;40;0"
"parsec-streamcluster-simsmall-3",248,62.06,80.05,"2000;1500;1500;2500","1000;2500;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","62.06;58.06;59.6;49.64","52.72;80.05;50.08;76.99","2.154209742;1.215893011;1.252242542;0.7811186458","0.6965931367;3.565694454;0.7811186458;3.545585014","0.3676470588;0.363372093;0.3834355828;0","0.425170068;0.3660322108;0;0.3639010189","0.68;0.688;0.652;2500001.649","0.588;0.683;2500002.362;0.687","0;0;0;0","0;0;0;0","2941176471;2180232558;2300613497;999.9993404","1700680272;3660322108;999.9990552;3639010189","0;0;0;0","0;0;0;0","42;41;40;0","41;42;0;40"
"parsec-streamcluster-simsmall-3",249,80.05,76.65,"1000;2500;2500;2500","1500;2500;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","52.72;80.05;50.08;76.99","55.87;55.03;76.65;61.85","0.6965931367;3.565694454;0.7811186458;3.545585014","1.283853342;0.7811186458;3.478738744;1.294172581","0.425170068;0.3660322108;0;0.3639010189","0.3987240829;0;0.3511235955;0.4038772213","0.588;0.683;2500002.362;0.687","0.627;2500099.645;0.712;0.619","0;0;0;0","0;0;0;0","1700680272;3660322108;999.9990552;3639010189","2392344498;999.9601436;3511235955;2423263328","0;0;0;0","0;0;0;0","41;42;0;40","40;0;41;42"
"parsec-streamcluster-simsmall-3",250,76.65,74.67,"1500;2500;2500;1500","2000;1500;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","55.87;55.03;76.65;61.85","69.79;49.22;74.67;72.02","1.283853342;0.7811186458;3.478738744;1.294172581","2.657174922;0.5139870221;2.623072472;2.672822252","0.3987240829;0;0.3511235955;0.4038772213","0.3852080123;0;0.378214826;0.3881987578","0.627;2500099.645;0.712;0.619","0.649;1500013.287;0.661;0.644","0;0;0;0","0;0;0;0","2392344498;999.9601436;3511235955;2423263328","3081664099;999.9911421;3025718608;3105590062","0;0;0;0","0;0;0;0","40;0;41;42","40;0;41;42"
"parsec-streamcluster-simsmall-3",251,74.67,64.54,"2000;1500;2000;2000","1500;1500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","69.79;49.22;74.67;72.02","64.54;48.38;58.7;57.92","2.657174922;0.5139870221;2.623072472;2.672822252","1.684535201;0.5139870123;0.8687223997;0.8774126067","0.3852080123;0;0.378214826;0.3881987578","0.3709198813;0;0.4071661238;0.415282392","0.649;1500013.287;0.661;0.644","0.674;1500001.099;0.614;0.602","0;0;0;0","0;0;0;0","3081664099;999.9911421;3025718608;3105590062","2225519288;999.9992673;1628664495;1661129568","0;0;0;0","0;0;0;0","40;0;41;42","40;0;41;42"
"parsec-streamcluster-simsmall-3",252,64.54,65.7,"1500;1500;1000;1000","1500;2500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.54;48.38;58.7;57.92","58.8;49.57;53.15;65.7","1.684535201;0.5139870123;0.8687223997;0.8774126067","1.235233072;0.7811186458;0.6985310097;2.110932262","0.3709198813;0;0.4071661238;0.415282392","0.3793626707;0;0.430292599;0.3612716763","0.674;1500001.099;0.614;0.602","0.659;2500001.572;0.581;0.692","0;0;0;0","0;0;0;0","2225519288;999.9992673;1628664495;1661129568","2276176024;999.9993712;1721170396;2890173410","0;0;0;0","0;0;0;0","40;0;41;42","41;0;42;40"
"parsec-streamcluster-simsmall-3",253,65.7,79.02,"1500;2500;1000;2000","1000;2500;2500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","58.8;49.57;53.15;65.7","52.81;49.75;79.02;68.23","1.235233072;0.7811186458;0.6985310097;2.110932262","0.7038431877;0.7811186458;3.583584434;2.196822252","0.3793626707;0;0.430292599;0.3612716763","0.4355400697;0;0.3687315634;0.381097561","0.659;2500001.572;0.581;0.692","0.574;2500002.088;0.678;0.656","0;0;0;0","0;0;0;0","2276176024;999.9993712;1721170396;2890173410","1742160279;999.9991648;3687315634;3048780488","0;0;0;0","0;0;0;0","41;0;42;40","41;0;42;40"
"parsec-streamcluster-simsmall-3",254,79.02,68.43,"1000;2500;2500;2000","2000;1500;1500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","52.81;49.75;79.02;68.23","68.43;55.86;54.51;55.95","0.7038431877;0.7811186458;3.583584434;2.196822252","2.516824602;1.448783762;0.5139870221;0.7776970307","0.4355400697;0;0.3687315634;0.381097561","0.3676470588;0.3937007874;0;0.4340277778","0.574;2500002.088;0.678;0.656","0.68;0.635;1500089.003;0.576","0;0;0;0","0;0;0;0","1742160279;999.9991648;3687315634;3048780488","2941176471;2362204724;999.9406682;1736111111","0;0;0;0","0;0;0;0","41;0;42;40","41;42;0;40"
"parsec-streamcluster-simsmall-3",255,68.43,71.78,"2000;1500;1500;1000","2000;1000;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","68.43;55.86;54.51;55.95","71.78;51.93;48.95;52.89","2.516824602;1.448783762;0.5139870221;0.7776970307","2.481475502;0.7637284187;0.4027583522;0.7649817717","0.3676470588;0.3937007874;0;0.4340277778","0.3623188406;0.4201680672;0;0.4208754209","0.68;0.635;1500089.003;0.576","0.69;0.595;1000022.5;0.594","0;0;0;0","0;0;0;0","2941176471;2362204724;999.9406682;1736111111","2898550725;1680672269;999.9775005;1683501684","0;0;0;0","0;0;0;0","41;42;0;40","42;40;0;41"
"parsec-streamcluster-simsmall-3",256,71.78,84.09,"2000;1000;1000;1000","2500;2000;2000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","71.78;51.93;48.95;52.89","84.09;64.71;48.92;56.62","2.481475502;0.7637284187;0.4027583522;0.7649817717","3.671061954;2.259927532;0.6399895934;1.330222302","0.3623188406;0.4201680672;0;0.4208754209","0.3753753754;0.390625;0;0.4201680672","0.69;0.595;1000022.5;0.594","0.666;0.64;2000083.2;0.595","0;0;0;0","0;0;0;0","2898550725;1680672269;999.9775005;1683501684","3753753754;3125000000;999.9584017;2521008403","0;0;0;0","0;0;0;0","42;40;0;41","42;40;0;41"
"parsec-streamcluster-simsmall-3",257,84.09,77.49,"2500;2000;2000;1500","2000;1500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","84.09;64.71;48.92;56.62","77.49;61.21;47.93;69.93","3.671061954;2.259927532;0.6399895934;1.330222302","2.638719952;1.528271022;0.4027583522;2.624139472","0.3753753754;0.390625;0;0.4201680672","0.3852080123;0.418760469;0;0.3822629969","0.666;0.64;2000083.2;0.595","0.649;0.597;1000023.1;0.654","0;0;0;0","0;0;0;0","3753753754;3125000000;999.9584017;2521008403","3081664099;2512562814;999.9769005;3058103976","0;0;0;0","0;0;0;0","42;40;0;41","42;40;0;41"
"parsec-streamcluster-simsmall-3",258,77.49,76.4,"2000;1500;1000;2000","1500;1500;1500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","77.49;61.21;47.93;69.93","61.97;51.95;52.62;76.4","2.638719952;1.528271022;0.4027583522;2.624139472","1.182492232;0.6878588805;1.147302932;3.038266634","0.3852080123;0.418760469;0;0.3822629969","0.3424657534;0.09198374584;0.3250975293;0.2920560748","0.649;0.597;1000023.1;0.654","0.73;2.707;0.769;0.856","0;0;0;0","0;0;0;0","3081664099;2512562814;999.9769005;3058103976","2054794521;554118950.9;1950585176;2920560748","0;0;0;0","0;0;0;0","42;40;0;41","43;0;44;45"
"parsec-streamcluster-simsmall-3",259,76.4,76.79,"1500;1500;1500;2500","2500;2000;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.97;51.95;52.62;76.4","76.79;48.92;50.12;56.72","1.182492232;0.6878588805;1.147302932;3.038266634","3.114253084;0.6399895934;0.6632347537;0.6601907487","0.3424657534;0.09198374584;0.3250975293;0.2920560748","0.307503075;0;0.3770739065;0.3731343284","0.73;2.707;0.769;0.856","0.813;2000115.77;0.663;0.67","0;0;0;0","0;0;0;0","2054794521;554118950.9;1950585176;2920560748","3075030750;999.9421184;1508295626;1492537313","0;0;0;0","0;0;0;0","43;0;44;45","43;0;44;45"
"parsec-streamcluster-simsmall-3",260,76.79,56.86,"2500;2000;1000;1000","2500;1000;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","76.79;48.92;50.12;56.72","54.61;49.06;49.59;56.86","3.114253084;0.6399895934;0.6632347537;0.6601907487","0.7811186458;0.6409248047;0.6590767117;1.192822251","0.307503075;0;0.3770739065;0.3731343284","0;0.3453536755;0.3748125937;0.3612716763","0.813;2000115.77;0.663;0.67","2500049.056;0.721;0.667;0.692","0;0;0;0","0;0;0;0","3075030750;999.9421184;1508295626;1492537313","999.980378;1386962552;1499250375;2167630058","0;0;0;0","0;0;0;0","43;0;44;45","0;44;43;45"
"parsec-streamcluster-simsmall-3",261,56.86,83.05,"2500;1000;1000;1500","3000;3000;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.61;49.06;49.59;56.86","50.65;83.05;60.69;74.97","0.7811186458;0.6409248047;0.6590767117;1.192822251","0.93846836;4.34139953;1.965708572;3.193646204","0;0.3453536755;0.3748125937;0.3612716763","0;0.3078817734;0.3770739065;0.3720238095","2500049.056;0.721;0.667;0.692","3000001.48;0.812;0.663;0.672","0;0;0;0","0;0;0;0","999.980378;1386962552;1499250375;2167630058","999.9995067;3694581281;3016591252;3720238095","0;0;0;0","0;0;0;0","0;44;43;45","0;44;43;45"
"parsec-streamcluster-simsmall-3",262,83.05,63.71,"3000;3000;2000;2500","1500;1500;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","50.65;83.05;60.69;74.97","55.22;62.55;63.71;53.64","0.93846836;4.34139953;1.965708572;3.193646204","1.253705142;1.229354801;1.972429362;0.7811186458","0;0.3078817734;0.3770739065;0.3720238095","0.3840245776;0.3698224852;0.3209242619;0","3000001.48;0.812;0.663;0.672","0.651;0.676;0.779;2500030.085","0;0;0;0","0;0;0;0","999.9995067;3694581281;3016591252;3720238095","2304147465;2218934911;2567394095;999.9879661","0;0;0;0","0;0;0;0","0;44;43;45","45;43;44;0"
"parsec-streamcluster-simsmall-3",263,63.71,67.89,"1500;1500;2000;2500","1500;1000;2000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","55.22;62.55;63.71;53.64","58.01;54.4;67.89;48.77","1.253705142;1.229354801;1.972429362;0.7811186458","1.404242562;0.7471439257;2.245323262;0.5139870221","0.3840245776;0.3698224852;0.3209242619;0","0.3753753754;0.398089172;0.3136762861;0","0.651;0.676;0.779;2500030.085","0.666;0.628;0.797;1500000.7","0;0;0;0","0;0;0;0","2304147465;2218934911;2567394095;999.9879661","2252252252;1592356688;2509410289;999.9995333","0;0;0;0","0;0;0;0","45;43;44;0","45;43;44;0"
"parsec-streamcluster-simsmall-3",264,67.89,79.34,"1500;1000;2000;1500","2500;1000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","58.01;54.4;67.89;48.77","79.34;51.62;78.77;48.48","1.404242562;0.7471439257;2.245323262;0.5139870221","3.535460444;0.6886490107;3.252523574;0.513987028","0.3753753754;0.398089172;0.3136762861;0","0.3628447025;0.4132231405;0.3242542153;0","0.666;0.628;0.797;1500000.7","0.689;0.605;0.771;1500079.733","0;0;0;0","0;0;0;0","2252252252;1592356688;2509410289;999.9995333","3628447025;1652892562;3242542153;999.9468475","0;0;0;0","0;0;0;0","45;43;44;0","45;43;44;0"
"parsec-streamcluster-simsmall-3",265,79.34,76.34,"2500;1000;2500;1500","1000;1500;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","79.34;51.62;78.77;48.48","57.53;48.24;71.24;76.34","3.535460444;0.6886490107;3.252523574;0.513987028","0.6948484247;0.513987028;2.164395942;3.526986884","0.3628447025;0.4132231405;0.3242542153;0","0.4222972973;0;0.3736920777;0.3612716763","0.689;0.605;0.771;1500079.733","0.592;1500000.533;0.669;0.692","0;0;0;0","0;0;0;0","3628447025;1652892562;3242542153;999.9468475","1689189189;999.9996447;2989536622;3612716763","0;0;0;0","0;0;0;0","45;43;44;0","44;0;43;45"
"parsec-streamcluster-simsmall-3",266,76.34,74.15,"1000;1500;2000;2500","2000;1500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","57.53;48.24;71.24;76.34","70.59;48.26;63.58;74.15","0.6948484247;0.513987028;2.164395942;3.526986884","2.597896422;0.5139870221;1.502793271;2.590418922","0.4222972973;0;0.3736920777;0.3612716763","0.3776435045;0;0.4078303426;0.3759398496","0.592;1500000.533;0.669;0.692","0.662;1500040.283;0.613;0.665","0;0;0;0","0;0;0;0","1689189189;999.9996447;2989536622;3612716763","3021148036;999.9731454;2446982055;3007518797","0;0;0;0","0;0;0;0","44;0;43;45","44;0;43;45"
"parsec-streamcluster-simsmall-3",267,74.15,64.94,"2000;1500;1500;2000","1500;1500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","70.59;48.26;63.58;74.15","64.94;48.26;56.09;58.33","2.597896422;0.5139870221;1.502793271;2.590418922","1.661415651;0.5139870123;0.8613361247;0.8619671307","0.3776435045;0;0.4078303426;0.3759398496","0.3639010189;0;0.4012841091;0.4019292605","0.662;1500040.283;0.613;0.665","0.687;1500175.8;0.623;0.622","0;0;0;0","0;0;0;0","3021148036;999.9731454;2446982055;3007518797","2183406114;999.8828137;1605136437;1607717042","0;0;0;0","0;0;0;0","44;0;43;45","43;0;45;44"
"parsec-streamcluster-simsmall-3",268,64.94,82.2,"1500;1500;1000;1000","2500;1500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.94;48.26;56.09;58.33","82.2;54.1;49.2;67.11","1.661415651;0.5139870123;0.8613361247;0.8619671307","3.632512714;1.310613221;0.4027583553;2.254654082","0.3639010189;0;0.4012841091;0.4019292605","0.3698224852;0.4105090312;0;0.3894080997","0.687;1500175.8;0.623;0.622","0.676;0.609;1000000.236;0.642","0;0;0;0","0;0;0;0","2183406114;999.8828137;1605136437;1607717042","3698224852;2463054187;999.999764;3115264798","0;0;0;0","0;0;0;0","43;0;45;44","45;43;0;44"
"parsec-streamcluster-simsmall-3",269,82.2,87.56,"2500;1500;1000;2000","2500;2500;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","82.2;54.1;49.2;67.11","87.56;78.9;47.76;83.43","3.632512714;1.310613221;0.4027583553;2.254654082","3.796500744;3.734523924;0.4027583553;3.777489264","0.3698224852;0.4105090312;0;0.3894080997","0.3834355828;0.3753753754;0;0.381097561","0.676;0.609;1000000.236;0.642","0.652;0.666;1000000.228;0.656","0;0;0;0","0;0;0;0","3698224852;2463054187;999.999764;3115264798","3834355828;3753753754;999.999772;3810975610","0;0;0;0","0;0;0;0","45;43;0;44","45;43;0;44"
"parsec-streamcluster-simsmall-3",270,87.56,70.33,"2500;2500;1000;2500","1500;1500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","87.56;78.9;47.76;83.43","70.33;66.46;47.7;60.91","3.796500744;3.734523924;0.4027583553;3.777489264","1.719041612;1.678012821;0.4027583471;0.8863367167","0.3834355828;0.3753753754;0;0.381097561","0.3805175038;0.3671071953;0;0.4201680672","0.652;0.666;1000000.228;0.656","0.657;0.681;1000029.57;0.595","0;0;0;0","0;0;0;0","3834355828;3753753754;999.999772;3810975610","2283105023;2202643172;999.9704309;1680672269","0;0;0;0","0;0;0;0","45;43;0;44","45;43;0;44"
"parsec-streamcluster-simsmall-3",271,70.33,84.98,"1500;1500;1000;1000","2500;2500;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","70.33;66.46;47.7;60.91","84.98;82.1;48.81;68.54","1.719041612;1.678012821;0.4027583471;0.8863367167","3.736064654;3.641592004;0.6399895934;2.329252582","0.3805175038;0.3671071953;0;0.4201680672","0.378214826;0.365497076;0;0.4006410256","0.657;0.681;1000029.57;0.595","0.661;0.684;2000000.74;0.624","0;0;0;0","0;0;0;0","2283105023;2202643172;999.9704309;1680672269","3782148260;3654970760;999.99963;3205128205","0;0;0;0","0;0;0;0","45;43;0;44","45;43;0;44"
"parsec-streamcluster-simsmall-3",272,84.98,78.27,"2500;2500;2000;2000","2000;2000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","84.98;82.1;48.81;68.54","78.27;76.33;49.01;73.45","3.736064654;3.641592004;0.6399895934;2.329252582","2.664806132;2.606804282;0.6399895837;2.643192462","0.378214826;0.365497076;0;0.4006410256","0.386996904;0.3748125937;0;0.3822629969","0.661;0.684;2000000.74;0.624","0.646;0.667;2000019.74;0.654","0;0;0;0","0;0;0;0","3782148260;3654970760;999.99963;3205128205","3095975232;2998500750;999.9901301;3058103976","0;0;0;0","0;0;0;0","45;43;0;44","45;43;0;44"
"parsec-streamcluster-simsmall-3",273,78.27,84.01,"2000;2000;2000;2000","1000;2500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","78.27;76.33;49.01;73.45","58.64;84.01;48.46;70.07","2.664806132;2.606804282;0.6399895837;2.643192462","0.7069010087;3.470836274;0.513987028;2.164242912","0.386996904;0.3748125937;0;0.3822629969","0.4409171076;0.3536067893;0;0.3731343284","0.646;0.667;2000019.74;0.654","0.567;0.707;1500000.105;0.67","0;0;0;0","0;0;0;0","3095975232;2998500750;999.9901301;3058103976","1763668430;3536067893;999.99993;2985074627","0;0;0;0","0;0;0;0","45;43;0;44","45;43;0;44"
"parsec-streamcluster-simsmall-3",274,84.01,81.43,"1000;2500;1500;2000","2500;1000;2500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","58.64;84.01;48.46;70.07","81.43;56.53;75.88;70.52","0.7069010087;3.470836274;0.513987028;2.164242912","3.686605924;0.4027583553;3.628925164;2.320698042","0.4409171076;0.3536067893;0;0.3731343284","0.3714710253;0;0.3639010189;0.3987240829","0.567;0.707;1500000.105;0.67","0.673;1000000.17;0.687;0.627","0;0;0;0","0;0;0;0","1763668430;3536067893;999.99993;2985074627","3714710253;999.99983;3639010189;3189792663","0;0;0;0","0;0;0;0","45;43;0;44","45;0;43;44"
"parsec-streamcluster-simsmall-3",275,81.43,85.84,"2500;1000;2500;2000","2500;1000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","81.43;56.53;75.88;70.52","85.84;49.95;70.04;70.42","3.686605924;0.4027583553;3.628925164;2.320698042","3.610866474;0.4027583553;2.249878732;2.292953172","0.3714710253;0;0.3639010189;0.3987240829","0.3628447025;0;0.382848392;0.3943217666","0.673;1000000.17;0.687;0.627","0.689;1000006.77;0.653;0.634","0;0;0;0","0;0;0;0","3714710253;999.99983;3639010189;3189792663","3628447025;999.99323;3062787136;3154574132","0;0;0;0","0;0;0;0","45;0;43;44","45;0;43;44"
"parsec-streamcluster-simsmall-3",276,85.84,60.68,"2500;1000;2000;2000","1000;1000;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","85.84;49.95;70.04;70.42","60.68;51.18;55.87;53","3.610866474;0.4027583553;2.249878732;2.292953172","0.7432922697;0.7357701027;0.7320158587;0.6399895837","0.3628447025;0;0.382848392;0.3943217666","0.398089172;0.3881987578;0.3840245776;0","0.689;1000006.77;0.653;0.634","0.628;0.644;0.651;2000060.54","0;0;0;0","0;0;0;0","3628447025;999.99323;3062787136;3154574132","1592356688;1552795031;1536098310;999.9697309","0;0;0;0","0;0;0;0","45;0;43;44","44;45;43;0"
"parsec-streamcluster-simsmall-3",277,60.68,82.15,"1000;1000;1000;2000","2500;1500;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.68;51.18;55.87;53","82.15;56.06;79.15;49.92","0.7432922697;0.7357701027;0.7320158587;0.6399895837","3.656484544;1.327443451;3.571957074;0.7811186458","0.398089172;0.3881987578;0.3840245776;0","0.3725782414;0.418760469;0.3612716763;0","0.628;0.644;0.651;2000060.54","0.671;0.597;0.692;2500001.464","0;0;0;0","0;0;0;0","1592356688;1552795031;1536098310;999.9697309","3725782414;2512562814;3612716763;999.9994144","0;0;0;0","0;0;0;0","44;45;43;0","44;45;43;0"
"parsec-streamcluster-simsmall-3",278,82.15,86.75,"2500;1500;2500;2500","2500;1000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","82.15;56.06;79.15;49.92","86.75;51.72;84.66;48.7","3.656484544;1.327443451;3.571957074;0.7811186458","3.597905074;0.7073575067;3.529635194;0.513987028","0.3725782414;0.418760469;0.3612716763;0","0.3709198813;0.4409171076;0.3612716763;0","0.671;0.597;0.692;2500001.464","0.674;0.567;0.692;1500000.544","0;0;0;0","0;0;0;0","3725782414;2512562814;3612716763;999.9994144","3709198813;1763668430;3612716763;999.9996373","0;0;0;0","0;0;0;0","44;45;43;0","44;45;43;0"
"parsec-streamcluster-simsmall-3",279,86.75,60.31,"2500;1000;2500;1500","2000;1500;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","86.75;51.72;84.66;48.7","57.48;56.94;60.31;55.88","3.597905074;0.7073575067;3.529635194;0.513987028","0.6399895837;1.394902551;0.7713440197;1.406732912","0.3709198813;0.4409171076;0.3612716763;0","0;0.3703703704;0.4280821918;0.3753753754","0.674;0.567;0.692;1500000.544","2000001.019;0.675;0.584;0.666","0;0;0;0","0;0;0;0","3709198813;1763668430;3612716763;999.9996373","999.9994905;2222222222;1712328767;2252252252","0;0;0;0","0;0;0;0","44;45;43;0","0;43;44;45"
"parsec-streamcluster-simsmall-3",280,60.31,80.46,"2000;1500;1000;1500","1500;1000;2500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","57.48;56.94;60.31;55.88","58.24;51.85;80.46;49.08","0.6399895837;1.394902551;0.7713440197;1.406732912","1.245393542;0.7040352637;3.487387504;0.6399895934","0;0.3703703704;0.4280821918;0.3753753754","0.3846153846;0.4370629371;0.3566333809;0","2000001.019;0.675;0.584;0.666","0.65;0.572;0.701;2000004.208","0;0;0;0","0;0;0;0","999.9994905;2222222222;1712328767;2252252252","2307692308;1748251748;3566333809;999.997896","0;0;0;0","0;0;0;0","0;43;44;45","43;45;44;0"
