experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-blackscholes-simsmall-2",485,114.97,114.97,"1000;1000;1000;1000","1000;1000;1000;1000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","114.97;51.75;47.58;109.21","114.97;51.75;47.58;109.21","6.348950304;0.4027583589;0.4027583589;6.405748664","6.348950304;0.4027583589;0.4027583589;6.405748664","0.3725782414;0;0;0.3765060241","0.3725782414;0;0;0.3765060241","0.671;1000000.25;1000000.25;0.664","0.671;1000000.25;1000000.25;0.664","0;0;0;0","0;0;0;0","1490312966;999.99975;999.99975;1506024096","1490312966;999.99975;999.99975;1506024096","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",486,114.97,114.97,"1000;1000;1000;1000","1000;1000;1000;1000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","114.97;51.75;47.58;109.21","114.97;51.75;47.58;109.21","6.348950304;0.4027583589;0.4027583589;6.405748664","6.348950304;0.4027583589;0.4027583589;6.405748664","0.3725782414;0;0;0.3765060241","0.3725782414;0;0;0.3765060241","0.671;1000000.25;1000000.25;0.664","0.671;1000000.25;1000000.25;0.664","0;0;0;0","0;0;0;0","1490312966;999.99975;999.99975;1506024096","1490312966;999.99975;999.99975;1506024096","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",487,114.97,114.97,"1000;1000;1000;1000","1000;1000;1000;1000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","114.97;51.75;47.58;109.21","114.97;51.75;47.58;109.21","6.348950304;0.4027583589;0.4027583589;6.405748664","6.348950304;0.4027583589;0.4027583589;6.405748664","0.3725782414;0;0;0.3765060241","0.3725782414;0;0;0.3765060241","0.671;1000000.25;1000000.25;0.664","0.671;1000000.25;1000000.25;0.664","0;0;0;0","0;0;0;0","1490312966;999.99975;999.99975;1506024096","1490312966;999.99975;999.99975;1506024096","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",488,114.97,71.7,"1000;1000;1000;1000","1000;1000;1000;1000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","114.97;51.75;47.58;109.21","71.7;55.4;47.58;61.87","6.348950304;0.4027583589;0.4027583589;6.405748664","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3725782414;0;0;0.3765060241","0.3759398496;0.3858024691;0;0","0.671;1000000.25;1000000.25;0.664","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","1490312966;999.99975;999.99975;1506024096","1503759398;1543209877;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",489,71.7,71.7,"1000;1000;1000;1000","3500;3500;1000;1000","1;1;1;0","76.58072662;62.45979691;48.71495438;nan","4.880726624;7.059796906;1.134954376;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","1503759398;1543209877;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",490,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",491,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",492,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",493,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",494,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",495,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",496,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",497,71.7,71.7,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","4.368519592;6.641217804;1.087892456;nan","71.7;55.4;47.58;61.87","71.7;55.4;47.58;61.87","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.9963130627;1.012442857;0.4027583368;0.4027583368","0.3759398496;0.3858024691;0;0","0.3759398496;0.3858024691;0;0","0.665;0.648;1000000.25;1000000.25","0.665;0.648;1000000.25;1000000.25","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5263157895;5401234568;999.99975;999.99975","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",498,71.7,115.01,"3500;3500;1000;1000","3500;3500;1000;1000","1;1;1;0","76.06851959;62.0412178;48.66789246;nan","-38.94148041;-48.7687822;1.087892456;nan","71.7;55.4;47.58;61.87","115.01;110.81;47.58;51.53","0.9963130627;1.012442857;0.4027583368;0.4027583368","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3759398496;0.3858024691;0;0","0.3725782414;0.3852080123;0;0","0.665;0.648;1000000.25;1000000.25","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","5263157895;5401234568;999.99975;999.99975","5216095380;5392912173;999.9861412;999.9861412","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",499,115.01,115.01,"3500;3500;1000;1000","1000;1000;1000;1000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","5216095380;5392912173;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;0;0;-1","0;-1;0;0","1;2;0;-1","1;-1;0;2"
"parsec-blackscholes-simsmall-2",500,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",501,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",502,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",503,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",504,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",505,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",506,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",507,115.01,115.01,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","115.01;110.81;47.58;51.53","6.352535484;6.534061684;0.4027583589;0.4027583589","6.352535484;6.534061684;0.4027583589;0.4027583589","0.3725782414;0.3852080123;0;0","0.3725782414;0.3852080123;0;0","0.671;0.649;1000013.859;1000013.859","0.671;0.649;1000013.859;1000013.859","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;1540832049;999.9861412;999.9861412","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",508,115.01,71.66,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.01;110.81;47.58;51.53","71.66;62.34;47.58;55.13","6.352535484;6.534061684;0.4027583589;0.4027583589","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0.3852080123;0;0","0.3725782414;0;0;0.3787878788","0.671;0.649;1000013.859;1000013.859","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","1490312966;1540832049;999.9861412;999.9861412","1490312966;999.999141;999.999141;1515151515","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",509,71.66,71.66,"1000;1000;1000;1000","3500;1000;1000;3500","1;0;1;1","76.56754303;nan;48.71954346;62.26521683","4.90754303;nan;1.139543457;7.135216827","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","1490312966;999.999141;999.999141;1515151515","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",510,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",511,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",512,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",513,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",514,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",515,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",516,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",517,71.66,71.66,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","4.380313721;nan;1.092485352;6.718186493","71.66;62.34;47.58;55.13","71.66;62.34;47.58;55.13","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.9912699127;0.4027583368;0.4027583368;1.001049684","0.3725782414;0;0;0.3787878788","0.3725782414;0;0;0.3787878788","0.671;1000000.859;1000000.859;0.66","0.671;1000000.859;1000000.859;0.66","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5216095380;999.999141;999.999141;5303030303","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",518,71.66,115.24,"3500;1000;1000;3500","3500;1000;1000;3500","1;0;1;1","76.04031372;nan;48.67248535;61.84818649","-39.19968628;nan;1.092485352;-47.17181351","71.66;62.34;47.58;55.13","115.24;51.75;47.58;109.02","0.9912699127;0.4027583368;0.4027583368;1.001049684","6.373383724;0.4027583589;0.4027583589;6.388783954","0.3725782414;0;0;0.3787878788","0.374251497;0;0;0.3748125937","0.671;1000000.859;1000000.859;0.66","0.668;1000000.254;1000000.254;0.667","0;0;0;0","0;0;0;0","5216095380;999.999141;999.999141;5303030303","5239520958;999.999746;999.999746;5247376312","0;-1;0;0","0;-1;0;0","1;-1;0;2","1;-1;0;2"
"parsec-blackscholes-simsmall-2",519,115.24,115.24,"3500;1000;1000;3500","1000;1000;1000;1000","1;0;1;1","nan;nan;nan;nan","nan;nan;nan;nan","115.24;51.75;47.58;109.02","115.24;51.75;47.58;109.02","6.373383724;0.4027583589;0.4027583589;6.388783954","6.373383724;0.4027583589;0.4027583589;6.388783954","0.374251497;0;0;0.3748125937","0.374251497;0;0;0.3748125937","0.668;1000000.254;1000000.254;0.667","0.668;1000000.254;1000000.254;0.667","0;0;0;0","0;0;0;0","5239520958;999.999746;999.999746;5247376312","1497005988;999.999746;999.999746;1499250375","0;-1;0;0","0;0;0;-1","1;-1;0;2","1;2;0;-1"
"parsec-blackscholes-simsmall-2",520,115.24,115.24,"1000;1000;1000;1000","1000;1000;1000;1000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","115.24;51.75;47.58;109.02","115.24;51.75;47.58;109.02","6.373383724;0.4027583589;0.4027583589;6.388783954","6.373383724;0.4027583589;0.4027583589;6.388783954","0.374251497;0;0;0.3748125937","0.374251497;0;0;0.3748125937","0.668;1000000.254;1000000.254;0.667","0.668;1000000.254;1000000.254;0.667","0;0;0;0","0;0;0;0","1497005988;999.999746;999.999746;1499250375","1497005988;999.999746;999.999746;1499250375","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;2;0;-1"
"parsec-blackscholes-simsmall-2",521,115.24,115.24,"1000;1000;1000;1000","1000;1000;1000;1000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","115.24;51.75;47.58;109.02","115.24;51.75;47.58;109.02","6.373383724;0.4027583589;0.4027583589;6.388783954","6.373383724;0.4027583589;0.4027583589;6.388783954","0.374251497;0;0;0.3748125937","0.374251497;0;0;0.3748125937","0.668;1000000.254;1000000.254;0.667","0.668;1000000.254;1000000.254;0.667","0;0;0;0","0;0;0;0","1497005988;999.999746;999.999746;1499250375","1497005988;999.999746;999.999746;1499250375","0;0;0;-1","0;0;0;-1","1;2;0;-1","1;-1;0;-1"
"parsec-blackscholes-simsmall-2",522,115.24,115.24,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","115.24;51.75;47.58;109.02","115.24;51.75;47.58;109.02","6.373383724;0.4027583589;0.4027583589;6.388783954","6.373383724;0.4027583589;0.4027583589;6.388783954","0.374251497;0;0;0.3748125937","0.374251497;0;0;0.3748125937","0.668;1000000.254;1000000.254;0.667","0.668;1000000.254;1000000.254;0.667","0;0;0;0","0;0;0;0","1497005988;999.999746;999.999746;1499250375","1497005988;999.999746;999.999746;1499250375","0;0;0;-1","0;0;0;-1","1;-1;0;-1","1;-1;0;-1"
"parsec-blackscholes-simsmall-2",523,115.24,115.24,"1000;1000;1000;1000","1000;1000;1000;1000","1;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","115.24;51.75;47.58;109.02","115.24;51.75;47.58;109.02","6.373383724;0.4027583589;0.4027583589;6.388783954","6.373383724;0.4027583589;0.4027583589;6.388783954","0.374251497;0;0;0.3748125937","0.374251497;0;0;0.3748125937","0.668;1000000.254;1000000.254;0.667","0.668;1000000.254;1000000.254;0.667","0;0;0;0","0;0;0;0","1497005988;999.999746;999.999746;1499250375","1497005988;999.999746;999.999746;1499250375","0;0;0;-1","0;0;0;-1","1;-1;0;-1","1;-1;0;-1"
